ID,ALAND,AWATER,npp_p_to12,npp_pco12c,Tot_area,Per_land,NPP_P_mod
KANSAS_MARION,2445722726,24432825,14801.79163,27,2470155551,99.010879,5.536912
KANSAS_MARSHALL,2331441883,12734901,14156.0127,25,2344176784,99.456743,5.693335
KANSAS_MCPHERSON,2326547432,6003328,13536.3045,25,2332550760,99.742628,5.428493
KANSAS_MEADE,2533222397,3258258,13616.52496,25,2536480655,99.871544,5.453615
KANSAS_MIAMI,1491519074,37235270,9499.178955,16,1528754344,97.564339,6.085202
KANSAS_MITCHELL,1817632931,44979980,10151.97784,19,1862612911,97.585114,5.47537
KANSAS_MONTGOMERY,1666900087,20430012,9388.874634,16,1687330099,98.789211,5.939967
KANSAS_MORRIS,1800929258,19545268,10981.263,20,1820474526,98.926364,5.550221
KANSAS_MORTON,1889993633,507796,9226.426941,20,1890501429,99.97314,4.614453
KANSAS_NEMAHA,1858127940,5205446,11579.91284,20,1863333386,99.720638,5.806177
KANSAS_NEOSHO,1480129683,16350961,7042.408264,12,1496480644,98.907372,5.933505
KANSAS_NESS,2783562233,667491,13549.3403,27,2784229724,99.976026,5.019478
KANSAS_NORTON,2274122713,8421464,12541.56302,25,2282544177,99.631049,5.035203
KANSAS_OSAGE,1827253333,37137002,11360.30841,20,1864390335,98.008089,5.795597
KANSAS_OSBORNE,2311604928,4806274,11100.59186,21,2316411202,99.792512,5.296987
KANSAS_OTTAWA,1866683176,1567629,10637.315,20,1868250805,99.916091,5.323124
KANSAS_PAWNEE,1953531647,992041,10582.16312,20,1954523688,99.949244,5.293768
KANSAS_PHILLIPS,2294395646,22493383,13027.90314,25,2316889029,99.029156,5.262249
KANSAS_POTTAWATOMIE,2177507164,54149295,11845.64526,22,2231656459,97.573583,5.518281
KANSAS_PRATT,1903740948,1771939,11525.76367,22,1905512887,99.90701,5.24386
KANSAS_RAWLINS,2769775708,415527,14594.21991,30,2770191235,99.985,4.86547
KANSAS_RENO,3251231982,43517492,18891.06171,35,3294749474,98.679187,5.469691
KANSAS_REPUBLIC,1857998461,7951912,11105.6059,20,1865950373,99.573841,5.576568
KANSAS_RICE,1880936103,4482698,11015.35718,20,1885418801,99.762244,5.520805
KANSAS_RILEY,1579116617,32002514,8648.835266,16,1611119131,98.013647,5.515071
KANSAS_ROOKS,2306454196,11962259,12848.40842,25,2318416455,99.484033,5.166018
KANSAS_RUSH,1858997555,544720,9632.546387,18,1859542275,99.970707,5.352983
KANSAS_RUSSELL,2295402862,34126776,12950.69067,24,2329529638,98.535036,5.476348
KANSAS_SALINE,1865418116,2773261,10655.36505,20,1868191377,99.851554,5.335603
KANSAS_SCOTT,1858536839,306079,9074.006866,20,1858842918,99.983534,4.537751
KANSAS_SEDGWICK,2582031938,31578728,15481.66577,28,2613610666,98.791759,5.596789
KANSAS_SEWARD,1656693307,1961444,7319.170746,14,1658654751,99.881745,5.234169
KANSAS_SHAWNEE,1409012933,30320698,8423.213562,15,1439333631,97.893421,5.736316
KANSAS_SHERIDAN,2320518304,647342,11875.72794,25,2321165646,99.972111,4.751616
KANSAS_SHERMAN,2735193249,548248,13338.75998,30,2735741497,99.97996,4.447145
KANSAS_SMITH,2319241781,3884267,10814.80438,20,2323126048,99.8328,5.416459
KANSAS_STAFFORD,2051389756,7435417,12411.20374,23,2058825173,99.638851,5.415734
KANSAS_STANTON,1762103387,178555,9336.730896,20,1762281942,99.989868,4.668838
KANSAS_STEVENS,1883593917,464936,9729.814178,20,1884058853,99.975323,4.866108
KANSAS_SUMNER,3060472194,8546399,16416.24109,30,3069018593,99.721527,5.487361
KANSAS_THOMAS,2783425127,288241,14234.22778,30,2783713368,99.989645,4.745234
KANSAS_TREGO,2303727352,26281951,12147.4769,24,2330009303,98.872024,5.119192
KANSAS_WABAUNSEE,2057320865,13845234,10973.24091,20,2071166099,99.331525,5.523544
KANSAS_WALLACE,2366348284,140936,10762.66058,25,2366489220,99.994045,4.305321
KANSAS_WASHINGTON,2317418815,10139123,14164.03394,25,2327557938,99.564388,5.690402
KANSAS_WICHITA,1861078197,61987,8926.600677,21,1861140184,99.996669,4.250904
KANSAS_WILSON,1477385750,12048762,9397.899902,16,1489434512,99.191051,5.92159
KANSAS_WOODSON,1289344336,19254559,9185.313721,16,1308598895,98.528613,5.826552
KANSAS_WYANDOTTE,392739405,11801604,3630.003845,6,404541009,97.082718,6.231806
KENTUCKY_ADAIR,1049691067,18403520,7417.441711,12,1068094587,98.276977,6.289572
KENTUCKY_ALLEN,891838779,19482100,6009.56134,10,911320879,97.862213,6.140839
KENTUCKY_ANDERSON,523607691,5477488,3705.211182,6,529085179,98.964725,6.239953
KENTUCKY_BALLARD,639387454,69473325,4214.614746,7,708860779,90.199299,6.675083
KENTUCKY_BARREN,1262837133,32156068,9123.142273,15,1294993201,97.516893,6.236965
KENTUCKY_BATH,722081430,13486211,5088.022095,8,735567641,98.166557,6.478813
KENTUCKY_BELL,929965649,5321858,5898.254944,9,935287507,99.430992,6.591121
KENTUCKY_BOONE,637873437,26481562,5887.224426,9,664354999,96.013944,6.812928
KENTUCKY_BOURBON,750439352,4829777,4387.090393,7,755269129,99.360522,6.307608
KENTUCKY_BOYD,414054164,5581073,3165.724365,5,419635237,98.670018,6.416791
KENTUCKY_BOYLE,467104121,6450463,2472.814819,4,473554584,98.637863,6.267408
KENTUCKY_BRACKEN,525033515,16140319,3805.48761,6,541173834,97.017535,6.537457
KENTUCKY_BREATHITT,1275352765,7384543,8428.22699,13,1282737308,99.424314,6.520791
KENTUCKY_BRECKINRIDGE,1475790362,40965524,9644.579102,16,1516755886,97.299135,6.195186
KENTUCKY_BULLITT,769306781,8374789,5360.773926,9,777681570,98.923108,6.021258
KENTUCKY_BUTLER,1103571982,13943050,7160.734375,12,1117515032,98.752317,6.042672
KENTUCKY_CALDWELL,893002030,8697603,5490.130127,9,901699633,99.035421,6.159558
KENTUCKY_CALLOWAY,997224264,66474672,6167.998413,10,1063698936,93.750612,6.579155
KENTUCKY_CAMPBELL,391968572,20928149,2627.240356,4,412896721,94.931384,6.918788
KENTUCKY_CARLISLE,490647294,24707972,2986.229614,5,515355266,95.205643,6.27322
KENTUCKY_CARROLL,332995861,22648384,2512.925354,4,355644245,93.63173,6.709599
KENTUCKY_CARTER,1060587154,6788532,7002.297668,11,1067375686,99.363998,6.40647
KENTUCKY_CASEY,1150572403,3891526,7422.455566,12,1154463929,99.662915,6.2063
KENTUCKY_CHRISTIAN,1858341167,16920369,11576.90436,19,1875261536,99.097706,6.148586
KENTUCKY_CLARK,653939112,6912639,5017.828552,8,660851751,98.95398,6.338589
KENTUCKY_CLAY,1215472435,4752710,8431.235474,13,1220225145,99.610505,6.510925
KENTUCKY_CLINTON,510875755,21152699,2536.991699,4,532028454,96.024141,6.605088
KENTUCKY_CRITTENDEN,932300421,28949527,6043.655762,10,961249948,96.988346,6.231322
KENTUCKY_CUMBERLAND,790453070,14793815,5000.781616,8,805246885,98.162822,6.367968
KENTUCKY_DAVIESS,1187227810,47086919,7905.787537,13,1234314729,96.185177,6.32257
KENTUCKY_EDMONSON,784468358,13258105,5405.897949,9,797726463,98.338014,6.108069
KENTUCKY_ELLIOTT,606882499,2601651,3851.614441,6,609484150,99.573139,6.446877
KENTUCKY_ESTILL,655509951,6516335,3165.724365,5,662026286,99.015698,6.394389
KENTUCKY_FAYETTE,734616008,4922115,4989.751404,8,739538123,99.334434,6.27898
KENTUCKY_FLEMING,902727568,7182389,5678.64978,9,909909957,99.210648,6.359812
KENTUCKY_FLOYD,1018596152,6275622,7208.866699,11,1024871774,99.387668,6.593892
KENTUCKY_FRANKLIN,538305689,10792957,3112.578003,5,549098646,98.034423,6.34997
KENTUCKY_FULTON,533359371,64083920,4207.595764,7,597443291,89.27364,6.733064
KENTUCKY_GALLATIN,254700873,16517494,1272.506958,2,271218367,93.909891,6.775149
KENTUCKY_GARRARD,595952848,9957764,4363.024048,7,605910612,98.356562,6.337037
KENTUCKY_GRANT,668157705,7243449,5050.919861,8,675401154,98.927534,6.382096
KENTUCKY_GRAVES,1429041267,13031630,8999.80249,15,1442072897,99.096327,6.054582
KENTUCKY_GRAYSON,1294807622,28747179,9021.863037,15,1323554801,97.828033,6.14811
KENTUCKY_GREEN,740863549,7102448,4867.414063,8,747965997,99.050432,6.142596
KENTUCKY_GREENUP,892153296,25883956,6308.385254,10,918037252,97.180511,6.49141
KENTUCKY_HANCOCK,486071470,29042100,3630.003845,6,515113570,94.362001,6.411486
KENTUCKY_HARDIN,1614589639,17443341,8992.783081,15,1632032980,98.931189,6.059958
KENTUCKY_HARLAN,1206496124,6011471,9270.548645,14,1212507595,99.504212,6.654814
KENTUCKY_HARRISON,793603854,8981533,5014.82019,8,802585387,98.880925,6.339469
KENTUCKY_HART,1068530146,13692527,7224.910522,12,1082222673,98.734777,6.097911
KENTUCKY_HENDERSON,1130509780,76360650,8083.276611,13,1206870430,93.672838,6.637896
KENTUCKY_HENRY,741500310,12501986,4363.024109,7,754002296,98.341917,6.337981
KENTUCKY_HICKMAN,627487969,27882023,4770.146118,8,655369992,95.745606,6.227631
KENTUCKY_HOPKINS,1403944044,31984786,10341.49982,17,1435928830,97.772537,6.221824
KENTUCKY_JACKSON,894051380,3407440,6334.457092,10,897458820,99.620324,6.358599
KENTUCKY_JEFFERSON,986032282,43964666,6584.145325,11,1029996948,95.731573,6.252469
KENTUCKY_JESSAMINE,445905563,6131853,3113.580627,5,452037416,98.643508,6.312794
KENTUCKY_JOHNSON,678485015,5623156,4515.443787,7,684108171,99.178031,6.504096
KENTUCKY_KENTON,415149811,10377911,3282.044861,5,425527722,97.561167,6.728179
KENTUCKY_KNOTT,910427588,3453304,5261.500061,8,913880892,99.622128,6.601822
KENTUCKY_KNOX,1000523173,3743716,7146.695374,11,1004266889,99.627219,6.521306
KENTUCKY_LARUE,677419096,5393445,3598.918213,6,682812541,99.210113,6.045953
KENTUCKY_LAUREL,1124024367,25135701,8291.851501,13,1149160068,97.812689,6.520981
KENTUCKY_LAWRENCE,1076387827,11582519,7693.201599,12,1087970346,98.935401,6.479987
KENTUCKY_LEE,540942126,6215041,3836.573242,6,547157167,98.864121,6.467755
KENTUCKY_LESLIE,1038205991,9189721,7874.70166,12,1047395712,99.122612,6.620337
KENTUCKY_LETCHER,875235599,2856317,5979.478699,9,878091916,99.674713,6.665547
KENTUCKY_LEWIS,1250548600,32481932,8837.354797,14,1283030532,97.468343,6.476355
KENTUCKY_LINCOLN,862060145,9192647,6222.147583,10,871252792,98.944893,6.288498
KENTUCKY_LIVINGSTON,810998697,75642666,6059.69989,10,886641363,91.468629,6.624894
KENTUCKY_LOGAN,1430224005,12479211,9487.145996,16,1442703216,99.135012,5.981203
KENTUCKY_LYON,553848612,110565602,4893.485779,8,664414214,83.358935,7.337974
KENTUCKY_MADISON,1132738966,15297328,7520.726379,12,1148036294,98.667522,6.35191
KENTUCKY_MAGOFFIN,798866769,1847044,7139.676025,11,800713813,99.769325,6.505621
KENTUCKY_MARION,888463711,9891794,6071.733215,10,898355505,98.8989,6.139333
KENTUCKY_MARSHALL,782708021,98329634,6062.708008,10,881037655,88.839338,6.824351
KENTUCKY_MARTIN,594708779,2558129,3881.697388,6,597266908,99.571694,6.497324
KENTUCKY_MASON,621924408,16281528,3763.371399,6,638205936,97.44886,6.43649
KENTUCKY_MCCRACKEN,644190803,50358595,4201.579224,7,694549398,92.749458,6.471473
KENTUCKY_MCCREARY,1105416695,10730402,8353.019836,13,1116147097,99.038621,6.487772
KENTUCKY_MCLEAN,654041005,9606626,3650.059082,6,663647631,98.552451,6.172786
KENTUCKY_MEADE,791093698,49364379,5428.961487,9,840458077,94.126491,6.408588
KENTUCKY_MENIFEE,527283203,6084693,3842.589966,6,533367896,98.859194,6.478221
KENTUCKY_MERCER,645065865,10998444,4316.896912,7,656064309,98.323572,6.272144
KENTUCKY_METCALFE,750166102,4012303,4316.897034,7,754178405,99.46799,6.19998
KENTUCKY_MONROE,853220885,6801900,7446.521912,12,860022785,99.209102,6.254905
KENTUCKY_MONTGOMERY,511132776,3856041,3158.705017,5,514988817,99.251238,6.365069
KENTUCKY_MORGAN,987114229,6889951,6435.735718,10,994004180,99.306849,6.480656
KENTUCKY_MUHLENBERG,1210451475,31188648,7255.996521,12,1241640123,97.488109,6.202463
KENTUCKY_NELSON,1081366442,16985926,7213.88031,12,1098352368,98.453509,6.105996
KENTUCKY_NICHOLAS,505465731,4302198,3766.379761,6,509767929,99.156048,6.330728
KENTUCKY_OHIO,1521059918,23162111,10819.81775,18,1544222029,98.500079,6.102543
KENTUCKY_OLDHAM,484953303,23806527,3047.398254,5,508759830,95.320675,6.393992
KENTUCKY_OWEN,909365295,8129123,5012.814697,8,917494418,99.113987,6.322032
KENTUCKY_OWSLEY,511288846,2279908,3210.848633,5,513568754,99.556066,6.450333
KENTUCKY_PENDLETON,717836518,12328140,4439.234009,7,730164658,98.311595,6.450676
KENTUCKY_PERRY,879818914,7535303,5901.263184,9,887354217,99.150812,6.613117
KENTUCKY_PIKE,2037621870,4756759,13769.94818,21,2042378629,99.767097,6.572426
KENTUCKY_POWELL,463558849,2953274,3169.735535,5,466512123,99.366946,6.379859
KENTUCKY_PULASKI,1705275134,48546023,12000.07117,19,1753821157,97.231986,6.495627
KENTUCKY_ROBERTSON,258794974,484952,2505.905945,4,259279926,99.812962,6.276504
KENTUCKY_ROCKCASTLE,819853864,4011241,4397.117981,7,823865105,99.513119,6.312331
KENTUCKY_ROWAN,724781543,16641413,5754.85968,9,741422956,97.755476,6.541105
KENTUCKY_RUSSELL,657060481,75583987,4383.079346,7,732644468,89.683402,6.981829
KENTUCKY_SCOTT,729774435,9440820,6256.241516,10,739215255,98.722859,6.337176
KENTUCKY_SHELBY,983610918,15252803,8003.055542,13,998863721,98.472985,6.25166
KENTUCKY_SIMPSON,606589172,5852914,3543.766479,6,612442086,99.044332,5.963267
KENTUCKY_SPENCER,483611359,12788680,3032.35675,5,496400039,97.423715,6.22509
KENTUCKY_TAYLOR,689891728,27072003,4863.402771,8,716963731,96.224076,6.317809
KENTUCKY_TODD,969958282,6612452,6002.542847,10,976570734,99.322891,6.043464
KENTUCKY_TRIGG,1143637621,102999105,8000.04718,13,1246636726,91.737841,6.708118
KENTUCKY_TRIMBLE,392766455,11833375,3092.522766,5,404599830,97.075289,6.37139
KENTUCKY_UNION,887992798,53149363,6107.832336,10,941142161,94.352674,6.473407
KENTUCKY_WARREN,1403048148,15136940,7734.314453,13,1418185088,98.932654,6.013659
KENTUCKY_WASHINGTON,769154199,10947539,4264.752869,7,780101738,98.596652,6.17922
KENTUCKY_WAYNE,1186690748,67283816,8274.804688,13,1253974564,94.634356,6.726135
KENTUCKY_WEBSTER,860132094,9211730,4236.675659,7,869343824,98.940381,6.117213
KENTUCKY_WHITLEY,1133976640,18875287,7738.325684,12,1152851927,98.362731,6.555943
KENTUCKY_WOLFE,575419135,1505160,3861.64209,6,576924295,99.739106,6.452905
KENTUCKY_WOODFORD,492386256,4933229,3106.561279,5,497319485,99.008036,6.275372
LOUISIANA_ACADIA,1696880727,5918557,10399.65997,17,1702799284,99.652422,6.138784
LOUISIANA_ALLEN,1973083805,10634063,13761.92627,22,1983717868,99.463933,6.289135
LOUISIANA_ASCENSION,751259388,32965758,4878.444519,8,784225146,95.796391,6.365642
LOUISIANA_ASSUMPTION,877029981,67099711,5628.511719,9,944129692,92.892956,6.732375
LOUISIANA_AVOYELLES,2154960193,87260913,12582.67627,21,2242221106,96.108282,6.234375
LOUISIANA_BEAUREGARD,2997555223,21945878,20648.90613,33,3019501101,99.273195,6.303055
LOUISIANA_BIENVILLE,2101207369,27945994,14308.4325,23,2129153363,98.68746,6.303797
LOUISIANA_BOSSIER,2176404826,70298996,14243.25275,23,2246703822,96.871016,6.392747
LOUISIANA_CADDO,2276773700,148972461,16902.58167,27,2425746161,93.858695,6.66983
LOUISIANA_CALCASIEU,2756144275,78003935,17060.01544,28,2834148210,97.247712,6.265302
LOUISIANA_CALDWELL,1371371987,29109145,9348.76416,15,1400481132,97.92149,6.364803
LOUISIANA_CAMERON,3327796101,1688162100,12118.39648,20,5015958201,66.344175,9.132977
LOUISIANA_CATAHOULA,1833782907,81308666,12193.60376,20,1915091573,95.75432,6.36713
LOUISIANA_CLAIBORNE,1955125376,32473223,12940.6629,21,1987598599,98.366208,6.26457
LOUISIANA_CONCORDIA,1805172274,130329992,12529.52979,21,1935502266,93.266348,6.397209
LOUISIANA_DE SOTO,2269932580,46995296,14511.99347,23,2316927876,97.971655,6.440192
LOUISIANA_EAST BATON ROUGE,1179460545,38442235,7763.394775,13,1217902780,96.843571,6.166483
LOUISIANA_EAST CARROLL,1089628528,56264652,6062.70813,10,1145893180,95.089887,6.375765
LOUISIANA_EAST FELICIANA,1174307281,6151756,7890.745972,13,1180459037,99.478867,6.101602
LOUISIANA_EVANGELINE,1715558149,44659723,10533.02783,17,1760217872,97.46283,6.357191
LOUISIANA_FRANKLIN,1617688504,28087065,11007.33502,18,1645775569,98.293384,6.221361
LOUISIANA_GRANT,1665429793,56013945,10809.79065,17,1721443738,96.746107,6.572565
LOUISIANA_IBERIA,1486894804,1182161751,8536.525696,14,2669056555,55.708629,10.945375
LOUISIANA_IBERVILLE,1602243589,88655994,10140.94733,17,1690899583,94.756874,6.295335
LOUISIANA_JACKSON,1474183476,28727342,11318.19165,18,1502910818,98.088553,6.410416
LOUISIANA_JEFFERSON,765849559,897018001,3620.979126,6,1662867560,46.055956,13.10355
LOUISIANA_JEFFERSON DAVIS,1687025359,18718207,12249.75885,20,1705743566,98.902637,6.192837
LOUISIANA_LA SALLE,1617925445,97664170,11791.49616,19,1715589615,94.307253,6.580672
LOUISIANA_LAFAYETTE,696088606,1149882,3631.006775,6,697238488,99.835081,6.061675
LOUISIANA_LAFOURCHE,2767038601,1037509108,12697.99426,20,3804547709,72.729765,8.729572
LOUISIANA_LINCOLN,1221806127,1897706,8722.037109,14,1223703833,99.844921,6.239703
LOUISIANA_LIVINGSTON,1678761759,112107033,10378.60254,17,1790868792,93.740076,6.512754
LOUISIANA_MADISON,1617200406,68596533,10973.24097,18,1685796939,95.930914,6.354828
LOUISIANA_MOREHOUSE,2058860093,28888919,13866.21387,23,2087749012,98.616265,6.113382
LOUISIANA_NATCHITOCHES,3243376637,120998331,22113.94367,35,3364374968,96.403542,6.553981
LOUISIANA_ORLEANS,438830826,467267624,1802.968628,3,906098450,48.430811,12.40924
LOUISIANA_OUACHITA,1580933156,55293049,10502.94507,17,1636226205,96.620697,6.394285
LOUISIANA_PLAQUEMINES,2020951599,4628120213,1791.938354,3,6649071812,30.394492,19.652008
LOUISIANA_POINTE COUPEE,1443191040,86747117,10580.1579,18,1529938157,94.330025,6.231171
LOUISIANA_RAPIDES,3419675969,106999766,25206.46637,40,3526675735,96.965988,6.498791
LOUISIANA_RED RIVER,1007742987,34323733,6850.88031,11,1042066720,96.706187,6.440201
LOUISIANA_RICHLAND,1439329200,22784622,9712.767517,16,1462113822,98.441666,6.166576
LOUISIANA_SABINE,2244636625,375317817,17097.11792,27,2619954442,85.674643,7.391062
LOUISIANA_SAINT BERNARD,977751170,4604202847,288.777088,0.482968,5581954017,17.516289,34.135162
LOUISIANA_SAINT CHARLES,719371428,308636642,4359.013,7,1028008070,69.977216,8.898841
LOUISIANA_SAINT HELENA,1057772649,2796210,6823.805725,11,1060568859,99.736348,6.219859
LOUISIANA_SAINT JAMES,628956073,38794711,4359.012878,7,667750784,94.190241,6.611259
LOUISIANA_SAINT JOHN THE BAPTIST,555086131,506438994,3109.569641,5,1061525125,52.291379,11.89324
LOUISIANA_SAINT LANDRY,2392922808,39029116,14430.76935,24,2431951924,98.395153,6.110891
LOUISIANA_SAINT MARTIN,1909395777,205311872,13897.29919,23,2114707649,90.291241,6.692016
LOUISIANA_SAINT MARY,1438956831,1460334138,11361.31061,18,2899290969,49.631336,12.717448
LOUISIANA_SAINT TAMMANY,2189053583,648481703,12311.93024,20,2837535286,77.146303,7.979598
LOUISIANA_TANGIPAHOA,2049482871,136678798,13709.7829,22,2186161669,93.748001,6.647309
LOUISIANA_TENSAS,1561204507,99471077,11560.86017,19,1660675584,94.010204,6.472343
LOUISIANA_TERREBONNE,3185239627,2207173188,11610.99817,18,5392412815,59.068913,10.920388
LOUISIANA_UNION,2271261418,73624033,12975.75964,21,2344885451,96.860229,6.379226
LOUISIANA_VERMILION,3038604870,955337105,15808.56647,26,3993941975,76.080346,7.991838
LOUISIANA_VERNON,3439290592,35139148,20858.48395,33,3474429740,98.988636,6.385332
LOUISIANA_WASHINGTON,1734245451,16281952,12726.07153,20,1750527403,99.069883,6.422775
LOUISIANA_WEBSTER,1536337099,56090611,9848.140381,16,1592427710,96.477667,6.379806
LOUISIANA_WEST BATON ROUGE,498293566,29602577,4115.341553,7,527896143,94.392348,6.228322
LOUISIANA_WEST CARROLL,931478638,2386184,6596.178223,11,933864822,99.744483,6.011887
LOUISIANA_WEST FELICIANA,1044589938,58751920,6506.932495,11,1103341858,94.675094,6.248099
LOUISIANA_WINN,2460711980,17448075,17135.22315,27,2478160055,99.295926,6.391379
MAINE_ANDROSCOGGIN,1211990512,75546586,7991.022644,13,1287537098,94.132473,6.530096
MAINE_AROOSTOOK,17278050008,404838270,111821.1655,186,17682888278,97.710565,6.152754
MAINE_CUMBERLAND,2165087512,988124422,13072.0249,21,3153211934,68.662924,9.065699
MAINE_FRANKLIN,4395220899,121290428,28472.46655,48,4516511327,97.314511,6.095457
MAINE_HANCOCK,4110637088,1962704711,22469.92578,38,6073341799,67.683283,8.736483
MAINE_KENNEBEC,2246734973,216795650,15518.76813,25,2463530623,91.199799,6.806492
MAINE_KNOX,945697332,2017103596,3747.327271,6,2962800928,31.919031,19.566839
MAINE_LINCOLN,1180688991,631299424,7533.76239,12,1811988415,65.159853,9.634975
MAINE_OXFORD,5379284550,255893091,35193.99066,59,5635177641,95.459006,6.248843
MAINE_PENOBSCOT,8798699751,413983068,55344.52167,94,9212682819,95.506379,6.164735
MAINE_PISCATAQUIS,10259018205,1080044969,65900.61414,111,11339063174,90.475007,6.562025
MAINE_SAGADAHOC,657782149,300590925,1869.151184,3,958373074,68.635291,9.077697
MAINE_SOMERSET,10163845447,437943208,66428.06873,110,10601788655,95.869157,6.299122
MAINE_WALDO,1890615339,318015805,12923.61609,21,2208631144,85.601226,7.18927
MAINE_WASHINGTON,6637431507,1799884965,42362.74731,70,8437316472,78.667566,7.692905
MAINE_YORK,2566874777,721658621,16525.5426,26,3288533398,78.055305,8.142916
MARYLAND_ALLEGANY,1093462025,14801442,7333.20929,11,1108263467,98.664447,6.756794
MARYLAND_ANNE ARUNDEL,1074353655,448033072,6171.00647,10,1522386727,70.570351,8.744475
MARYLAND_BALTIMORE,1549745106,215959023,10238.21539,16,1765704129,87.769241,7.290578
