County,State,FIPS,ID,Mean NPP LS 12
SARPY,NEBRASKA,31153,NEBRASKA_SARPY,699.385642
SAUNDERS,NEBRASKA,31155,NEBRASKA_SAUNDERS,682.247825
SCOTTS BLUFF,NEBRASKA,31157,NEBRASKA_SCOTTS BLUFF,442.704017
SEWARD,NEBRASKA,31159,NEBRASKA_SEWARD,686.156293
SHERIDAN,NEBRASKA,31161,NEBRASKA_SHERIDAN,340.60367
SHERMAN,NEBRASKA,31163,NEBRASKA_SHERMAN,465.977705
SIOUX,NEBRASKA,31165,NEBRASKA_SIOUX,282.669224
STANTON,NEBRASKA,31167,NEBRASKA_STANTON,627.309511
THAYER,NEBRASKA,31169,NEBRASKA_THAYER,601.763157
THOMAS,NEBRASKA,31171,NEBRASKA_THOMAS,274.281866
THURSTON,NEBRASKA,31173,NEBRASKA_THURSTON,645.4822
VALLEY,NEBRASKA,31175,NEBRASKA_VALLEY,477.240313
WASHINGTON,NEBRASKA,31177,NEBRASKA_WASHINGTON,663.927911
WAYNE,NEBRASKA,31179,NEBRASKA_WAYNE,685.81844
WEBSTER,NEBRASKA,31181,NEBRASKA_WEBSTER,486.970155
WHEELER,NEBRASKA,31183,NEBRASKA_WHEELER,393.957342
YORK,NEBRASKA,31185,NEBRASKA_YORK,744.310795
CARSON CITY,NEVADA,32510,NEVADA_CARSON CITY,250.298947
CHURCHILL,NEVADA,32001,NEVADA_CHURCHILL,73.000826
CLARK,NEVADA,32003,NEVADA_CLARK,46.851868
DOUGLAS,NEVADA,32005,NEVADA_DOUGLAS,210.62628
ELKO,NEVADA,32007,NEVADA_ELKO,124.557505
ESMERALDA,NEVADA,32009,NEVADA_ESMERALDA,54.093646
EUREKA,NEVADA,32011,NEVADA_EUREKA,130.680466
HUMBOLDT,NEVADA,32013,NEVADA_HUMBOLDT,92.129698
LANDER,NEVADA,32015,NEVADA_LANDER,109.876301
LINCOLN,NEVADA,32017,NEVADA_LINCOLN,112.120803
LYON,NEVADA,32019,NEVADA_LYON,109.287956
MINERAL,NEVADA,32021,NEVADA_MINERAL,85.138484
NYE,NEVADA,32023,NEVADA_NYE,95.089675
PERSHING,NEVADA,32027,NEVADA_PERSHING,69.648569
STOREY,NEVADA,32029,NEVADA_STOREY,122.310454
WASHOE,NEVADA,32031,NEVADA_WASHOE,102.557057
WHITE PINE,NEVADA,32033,NEVADA_WHITE PINE,170.92954
BELKNAP,NEW HAMPSHIRE,33001,NEW HAMPSHIRE_BELKNAP,817.834296
CARROLL,NEW HAMPSHIRE,33003,NEW HAMPSHIRE_CARROLL,833.974497
CHESHIRE,NEW HAMPSHIRE,33005,NEW HAMPSHIRE_CHESHIRE,802.639957
COOS,NEW HAMPSHIRE,33007,NEW HAMPSHIRE_COOS,761.816928
GRAFTON,NEW HAMPSHIRE,33009,NEW HAMPSHIRE_GRAFTON,779.407441
HILLSBOROUGH,NEW HAMPSHIRE,33011,NEW HAMPSHIRE_HILLSBOROUGH,767.938707
MERRIMACK,NEW HAMPSHIRE,33013,NEW HAMPSHIRE_MERRIMACK,795.701472
ROCKINGHAM,NEW HAMPSHIRE,33015,NEW HAMPSHIRE_ROCKINGHAM,779.215163
STRAFFORD,NEW HAMPSHIRE,33017,NEW HAMPSHIRE_STRAFFORD,784.380173
SULLIVAN,NEW HAMPSHIRE,33019,NEW HAMPSHIRE_SULLIVAN,809.830976
ATLANTIC,NEW JERSEY,34001,NEW JERSEY_ATLANTIC,853.016318
BERGEN,NEW JERSEY,34003,NEW JERSEY_BERGEN,815.644155
BURLINGTON,NEW JERSEY,34005,NEW JERSEY_BURLINGTON,757.435564
CAMDEN,NEW JERSEY,34007,NEW JERSEY_CAMDEN,759.175517
CAPE MAY,NEW JERSEY,34009,NEW JERSEY_CAPE MAY,976.761335
CUMBERLAND,NEW JERSEY,34011,NEW JERSEY_CUMBERLAND,835.629777
ESSEX,NEW JERSEY,34013,NEW JERSEY_ESSEX,767.788787
GLOUCESTER,NEW JERSEY,34015,NEW JERSEY_GLOUCESTER,801.842485
HUDSON,NEW JERSEY,34017,NEW JERSEY_HUDSON,416.147177
HUNTERDON,NEW JERSEY,34019,NEW JERSEY_HUNTERDON,707.85625
MERCER,NEW JERSEY,34021,NEW JERSEY_MERCER,732.645759
MIDDLESEX,NEW JERSEY,34023,NEW JERSEY_MIDDLESEX,721.545338
MONMOUTH,NEW JERSEY,34025,NEW JERSEY_MONMOUTH,836.164213
MORRIS,NEW JERSEY,34027,NEW JERSEY_MORRIS,740.180456
OCEAN,NEW JERSEY,34029,NEW JERSEY_OCEAN,771.663189
PASSAIC,NEW JERSEY,34031,NEW JERSEY_PASSAIC,801.394569
SALEM,NEW JERSEY,34033,NEW JERSEY_SALEM,819.230172
SOMERSET,NEW JERSEY,34035,NEW JERSEY_SOMERSET,699.462251
SUSSEX,NEW JERSEY,34037,NEW JERSEY_SUSSEX,784.07818
UNION,NEW JERSEY,34039,NEW JERSEY_UNION,730.277943
WARREN,NEW JERSEY,34041,NEW JERSEY_WARREN,761.45719
BERNALILLO,NEW MEXICO,35001,NEW MEXICO_BERNALILLO,204.268006
CATRON,NEW MEXICO,35003,NEW MEXICO_CATRON,288.566468
CHAVES,NEW MEXICO,35005,NEW MEXICO_CHAVES,102.722584
CIBOLA,NEW MEXICO,35006,NEW MEXICO_CIBOLA,187.02974
COLFAX,NEW MEXICO,35007,NEW MEXICO_COLFAX,315.720824
CURRY,NEW MEXICO,35009,NEW MEXICO_CURRY,304.432865
DE BACA,NEW MEXICO,35011,NEW MEXICO_DE BACA,146.111848
DONA ANA,NEW MEXICO,35013,NEW MEXICO_DONA ANA,82.729157
EDDY,NEW MEXICO,35015,NEW MEXICO_EDDY,73.845539
GRANT,NEW MEXICO,35017,NEW MEXICO_GRANT,253.394962
GUADALUPE,NEW MEXICO,35019,NEW MEXICO_GUADALUPE,173.671759
HARDING,NEW MEXICO,35021,NEW MEXICO_HARDING,178.559102
HIDALGO,NEW MEXICO,35023,NEW MEXICO_HIDALGO,89.600312
LEA,NEW MEXICO,35025,NEW MEXICO_LEA,117.15223
LINCOLN,NEW MEXICO,35027,NEW MEXICO_LINCOLN,208.752609
LOS ALAMOS,NEW MEXICO,35028,NEW MEXICO_LOS ALAMOS,373.228289
LUNA,NEW MEXICO,35029,NEW MEXICO_LUNA,69.390675
MCKINLEY,NEW MEXICO,35031,NEW MEXICO_MCKINLEY,137.749868
MORA,NEW MEXICO,35033,NEW MEXICO_MORA,340.29289
OTERO,NEW MEXICO,35035,NEW MEXICO_OTERO,197.439642
QUAY,NEW MEXICO,35037,NEW MEXICO_QUAY,148.221463
RIO ARRIBA,NEW MEXICO,35039,NEW MEXICO_RIO ARRIBA,290.238763
ROOSEVELT,NEW MEXICO,35041,NEW MEXICO_ROOSEVELT,237.602625
SAN JUAN,NEW MEXICO,35045,NEW MEXICO_SAN JUAN,96.92361
SAN MIGUEL,NEW MEXICO,35047,NEW MEXICO_SAN MIGUEL,257.552603
SANDOVAL,NEW MEXICO,35043,NEW MEXICO_SANDOVAL,196.956281
SANTA FE,NEW MEXICO,35049,NEW MEXICO_SANTA FE,257.646333
SIERRA,NEW MEXICO,35051,NEW MEXICO_SIERRA,148.207587
SOCORRO,NEW MEXICO,35053,NEW MEXICO_SOCORRO,148.764033
TAOS,NEW MEXICO,35055,NEW MEXICO_TAOS,351.214467
TORRANCE,NEW MEXICO,35057,NEW MEXICO_TORRANCE,203.914155
UNION,NEW MEXICO,35059,NEW MEXICO_UNION,215.755853
VALENCIA,NEW MEXICO,35061,NEW MEXICO_VALENCIA,87.887357
ALBANY,NEW YORK,36001,NEW YORK_ALBANY,765.072849
ALLEGANY,NEW YORK,36003,NEW YORK_ALLEGANY,696.682896
BRONX,NEW YORK,36005,NEW YORK_BRONX,834.304863
BROOME,NEW YORK,36007,NEW YORK_BROOME,747.876845
CATTARAUGUS,NEW YORK,36009,NEW YORK_CATTARAUGUS,780.689127
CAYUGA,NEW YORK,36011,NEW YORK_CAYUGA,709.498195
CHAUTAUQUA,NEW YORK,36013,NEW YORK_CHAUTAUQUA,789.810778
CHEMUNG,NEW YORK,36015,NEW YORK_CHEMUNG,735.041531
CHENANGO,NEW YORK,36017,NEW YORK_CHENANGO,730.971382
CLINTON,NEW YORK,36019,NEW YORK_CLINTON,737.434406
COLUMBIA,NEW YORK,36021,NEW YORK_COLUMBIA,686.927401
CORTLAND,NEW YORK,36023,NEW YORK_CORTLAND,760.005196
DELAWARE,NEW YORK,36025,NEW YORK_DELAWARE,740.559112
DUTCHESS,NEW YORK,36027,NEW YORK_DUTCHESS,710.937919
ERIE,NEW YORK,36029,NEW YORK_ERIE,784.394902
ESSEX,NEW YORK,36031,NEW YORK_ESSEX,725.468811
FRANKLIN,NEW YORK,36033,NEW YORK_FRANKLIN,706.448933
FULTON,NEW YORK,36035,NEW YORK_FULTON,835.194854
GENESEE,NEW YORK,36037,NEW YORK_GENESEE,785.309948
GREENE,NEW YORK,36039,NEW YORK_GREENE,772.68305
HAMILTON,NEW YORK,36041,NEW YORK_HAMILTON,785.718777
HERKIMER,NEW YORK,36043,NEW YORK_HERKIMER,757.797865
JEFFERSON,NEW YORK,36045,NEW YORK_JEFFERSON,680.492834
KINGS,NEW YORK,36047,NEW YORK_KINGS,514.388461
LEWIS,NEW YORK,36049,NEW YORK_LEWIS,708.520521
LIVINGSTON,NEW YORK,36051,NEW YORK_LIVINGSTON,680.936419
MADISON,NEW YORK,36053,NEW YORK_MADISON,721.752602
MONROE,NEW YORK,36055,NEW YORK_MONROE,793.234867
MONTGOMERY,NEW YORK,36057,NEW YORK_MONTGOMERY,764.060824
NASSAU,NEW YORK,36059,NEW YORK_NASSAU,1044.670237
NEW YORK,NEW YORK,36061,NEW YORK_NEW YORK,856.007331
NIAGARA,NEW YORK,36063,NEW YORK_NIAGARA,892.773554
ONEIDA,NEW YORK,36065,NEW YORK_ONEIDA,690.383159
ONONDAGA,NEW YORK,36067,NEW YORK_ONONDAGA,700.586015
ONTARIO,NEW YORK,36069,NEW YORK_ONTARIO,715.483806
ORANGE,NEW YORK,36071,NEW YORK_ORANGE,794.125148
ORLEANS,NEW YORK,36073,NEW YORK_ORLEANS,887.032832
OSWEGO,NEW YORK,36075,NEW YORK_OSWEGO,717.770085
OTSEGO,NEW YORK,36077,NEW YORK_OTSEGO,755.632673
PUTNAM,NEW YORK,36079,NEW YORK_PUTNAM,865.778806
QUEENS,NEW YORK,36081,NEW YORK_QUEENS,804.873332
RENSSELAER,NEW YORK,36083,NEW YORK_RENSSELAER,744.415448
RICHMOND,NEW YORK,36085,NEW YORK_RICHMOND,705.429399
ROCKLAND,NEW YORK,36087,NEW YORK_ROCKLAND,818.28021
SAINT LAWRENCE,NEW YORK,36089,NEW YORK_SAINT LAWRENCE,736.025481
SARATOGA,NEW YORK,36091,NEW YORK_SARATOGA,811.568404
SCHENECTADY,NEW YORK,36093,NEW YORK_SCHENECTADY,776.199675
SCHOHARIE,NEW YORK,36095,NEW YORK_SCHOHARIE,735.461712
SCHUYLER,NEW YORK,36097,NEW YORK_SCHUYLER,681.338703
SENECA,NEW YORK,36099,NEW YORK_SENECA,701.354157
STEUBEN,NEW YORK,36101,NEW YORK_STEUBEN,709.310742
SUFFOLK,NEW YORK,36103,NEW YORK_SUFFOLK,1026.715208
SULLIVAN,NEW YORK,36105,NEW YORK_SULLIVAN,816.013465
TIOGA,NEW YORK,36107,NEW YORK_TIOGA,733.403944
TOMPKINS,NEW YORK,36109,NEW YORK_TOMPKINS,724.625625
ULSTER,NEW YORK,36111,NEW YORK_ULSTER,820.930655
WARREN,NEW YORK,36113,NEW YORK_WARREN,792.747392
WASHINGTON,NEW YORK,36115,NEW YORK_WASHINGTON,663.593327
WAYNE,NEW YORK,36117,NEW YORK_WAYNE,770.005167
WESTCHESTER,NEW YORK,36119,NEW YORK_WESTCHESTER,852.595595
WYOMING,NEW YORK,36121,NEW YORK_WYOMING,747.676778
YATES,NEW YORK,36123,NEW YORK_YATES,693.385591
ALAMANCE,NORTH CAROLINA,37001,NORTH CAROLINA_ALAMANCE,630.474863
ALEXANDER,NORTH CAROLINA,37003,NORTH CAROLINA_ALEXANDER,745.082331
ALLEGHANY,NORTH CAROLINA,37005,NORTH CAROLINA_ALLEGHANY,829.836087
ANSON,NORTH CAROLINA,37007,NORTH CAROLINA_ANSON,613.497573
ASHE,NORTH CAROLINA,37009,NORTH CAROLINA_ASHE,897.041027
AVERY,NORTH CAROLINA,37011,NORTH CAROLINA_AVERY,994.667371
BEAUFORT,NORTH CAROLINA,37013,NORTH CAROLINA_BEAUFORT,756.93948
BERTIE,NORTH CAROLINA,37015,NORTH CAROLINA_BERTIE,668.044844
BLADEN,NORTH CAROLINA,37017,NORTH CAROLINA_BLADEN,613.080079
BRUNSWICK,NORTH CAROLINA,37019,NORTH CAROLINA_BRUNSWICK,724.125986
BUNCOMBE,NORTH CAROLINA,37021,NORTH CAROLINA_BUNCOMBE,907.484393
BURKE,NORTH CAROLINA,37023,NORTH CAROLINA_BURKE,806.059179
CABARRUS,NORTH CAROLINA,37025,NORTH CAROLINA_CABARRUS,651.33823
CALDWELL,NORTH CAROLINA,37027,NORTH CAROLINA_CALDWELL,808.824316
CAMDEN,NORTH CAROLINA,37029,NORTH CAROLINA_CAMDEN,933.40837
CARTERET,NORTH CAROLINA,37031,NORTH CAROLINA_CARTERET,962.362595
CASWELL,NORTH CAROLINA,37033,NORTH CAROLINA_CASWELL,634.561823
CATAWBA,NORTH CAROLINA,37035,NORTH CAROLINA_CATAWBA,688.599917
CHATHAM,NORTH CAROLINA,37037,NORTH CAROLINA_CHATHAM,698.146896
CHEROKEE,NORTH CAROLINA,37039,NORTH CAROLINA_CHEROKEE,942.481855
CHOWAN,NORTH CAROLINA,37041,NORTH CAROLINA_CHOWAN,801.482754
CLAY,NORTH CAROLINA,37043,NORTH CAROLINA_CLAY,981.546404
CLEVELAND,NORTH CAROLINA,37045,NORTH CAROLINA_CLEVELAND,681.024561
COLUMBUS,NORTH CAROLINA,37047,NORTH CAROLINA_COLUMBUS,719.670241
CRAVEN,NORTH CAROLINA,37049,NORTH CAROLINA_CRAVEN,690.458089
CUMBERLAND,NORTH CAROLINA,37051,NORTH CAROLINA_CUMBERLAND,577.831224
CURRITUCK,NORTH CAROLINA,37053,NORTH CAROLINA_CURRITUCK,982.504587
DARE,NORTH CAROLINA,37055,NORTH CAROLINA_DARE,1060.843713
DAVIDSON,NORTH CAROLINA,37057,NORTH CAROLINA_DAVIDSON,678.010525
DAVIE,NORTH CAROLINA,37059,NORTH CAROLINA_DAVIE,690.022601
DUPLIN,NORTH CAROLINA,37061,NORTH CAROLINA_DUPLIN,757.243818
DURHAM,NORTH CAROLINA,37063,NORTH CAROLINA_DURHAM,726.698728
EDGECOMBE,NORTH CAROLINA,37065,NORTH CAROLINA_EDGECOMBE,781.385194
FORSYTH,NORTH CAROLINA,37067,NORTH CAROLINA_FORSYTH,709.727056
FRANKLIN,NORTH CAROLINA,37069,NORTH CAROLINA_FRANKLIN,671.115704
GASTON,NORTH CAROLINA,37071,NORTH CAROLINA_GASTON,726.2938
GATES,NORTH CAROLINA,37073,NORTH CAROLINA_GATES,699.844836
GRAHAM,NORTH CAROLINA,37075,NORTH CAROLINA_GRAHAM,965.802402
GRANVILLE,NORTH CAROLINA,37077,NORTH CAROLINA_GRANVILLE,671.221667
GREENE,NORTH CAROLINA,37079,NORTH CAROLINA_GREENE,788.443696
GUILFORD,NORTH CAROLINA,37081,NORTH CAROLINA_GUILFORD,655.101041
HALIFAX,NORTH CAROLINA,37083,NORTH CAROLINA_HALIFAX,741.458168
HARNETT,NORTH CAROLINA,37085,NORTH CAROLINA_HARNETT,645.80676
HAYWOOD,NORTH CAROLINA,37087,NORTH CAROLINA_HAYWOOD,948.393135
HENDERSON,NORTH CAROLINA,37089,NORTH CAROLINA_HENDERSON,945.21299
HERTFORD,NORTH CAROLINA,37091,NORTH CAROLINA_HERTFORD,711.412753
HOKE,NORTH CAROLINA,37093,NORTH CAROLINA_HOKE,596.354515
HYDE,NORTH CAROLINA,37095,NORTH CAROLINA_HYDE,1140.246004
IREDELL,NORTH CAROLINA,37097,NORTH CAROLINA_IREDELL,677.618805
JACKSON,NORTH CAROLINA,37099,NORTH CAROLINA_JACKSON,1016.748208
JOHNSTON,NORTH CAROLINA,37101,NORTH CAROLINA_JOHNSTON,745.036847
JONES,NORTH CAROLINA,37103,NORTH CAROLINA_JONES,685.32757
LEE,NORTH CAROLINA,37105,NORTH CAROLINA_LEE,643.448173
LENOIR,NORTH CAROLINA,37107,NORTH CAROLINA_LENOIR,767.182523
LINCOLN,NORTH CAROLINA,37109,NORTH CAROLINA_LINCOLN,673.194511
MACON,NORTH CAROLINA,37113,NORTH CAROLINA_MACON,1013.922108
MADISON,NORTH CAROLINA,37115,NORTH CAROLINA_MADISON,852.274565
MARTIN,NORTH CAROLINA,37117,NORTH CAROLINA_MARTIN,779.165721
MCDOWELL,NORTH CAROLINA,37111,NORTH CAROLINA_MCDOWELL,885.277989
MECKLENBURG,NORTH CAROLINA,37119,NORTH CAROLINA_MECKLENBURG,723.949176
MITCHELL,NORTH CAROLINA,37121,NORTH CAROLINA_MITCHELL,931.155134
MONTGOMERY,NORTH CAROLINA,37123,NORTH CAROLINA_MONTGOMERY,694.095916
MOORE,NORTH CAROLINA,37125,NORTH CAROLINA_MOORE,604.197339
NASH,NORTH CAROLINA,37127,NORTH CAROLINA_NASH,745.594583
NEW HANOVER,NORTH CAROLINA,37129,NORTH CAROLINA_NEW HANOVER,693.386345
NORTHAMPTON,NORTH CAROLINA,37131,NORTH CAROLINA_NORTHAMPTON,716.171417
ONSLOW,NORTH CAROLINA,37133,NORTH CAROLINA_ONSLOW,711.91433
ORANGE,NORTH CAROLINA,37135,NORTH CAROLINA_ORANGE,725.768203
PAMLICO,NORTH CAROLINA,37137,NORTH CAROLINA_PAMLICO,816.713118
PASQUOTANK,NORTH CAROLINA,37139,NORTH CAROLINA_PASQUOTANK,954.852957
PENDER,NORTH CAROLINA,37141,NORTH CAROLINA_PENDER,616.190801
PERQUIMANS,NORTH CAROLINA,37143,NORTH CAROLINA_PERQUIMANS,859.944118
PERSON,NORTH CAROLINA,37145,NORTH CAROLINA_PERSON,678.694021
PITT,NORTH CAROLINA,37147,NORTH CAROLINA_PITT,764.342946
POLK,NORTH CAROLINA,37149,NORTH CAROLINA_POLK,804.155211
RANDOLPH,NORTH CAROLINA,37151,NORTH CAROLINA_RANDOLPH,669.934103
RICHMOND,NORTH CAROLINA,37153,NORTH CAROLINA_RICHMOND,607.025595
ROBESON,NORTH CAROLINA,37155,NORTH CAROLINA_ROBESON,783.476668
ROCKINGHAM,NORTH CAROLINA,37157,NORTH CAROLINA_ROCKINGHAM,671.94909
ROWAN,NORTH CAROLINA,37159,NORTH CAROLINA_ROWAN,681.460888
RUTHERFORD,NORTH CAROLINA,37161,NORTH CAROLINA_RUTHERFORD,758.962091
SAMPSON,NORTH CAROLINA,37163,NORTH CAROLINA_SAMPSON,714.327561
SCOTLAND,NORTH CAROLINA,37165,NORTH CAROLINA_SCOTLAND,628.031561
STANLY,NORTH CAROLINA,37167,NORTH CAROLINA_STANLY,637.568874
STOKES,NORTH CAROLINA,37169,NORTH CAROLINA_STOKES,732.900225
SURRY,NORTH CAROLINA,37171,NORTH CAROLINA_SURRY,713.173259
SWAIN,NORTH CAROLINA,37173,NORTH CAROLINA_SWAIN,1030.9331
TRANSYLVANIA,NORTH CAROLINA,37175,NORTH CAROLINA_TRANSYLVANIA,1046.637319
TYRRELL,NORTH CAROLINA,37177,NORTH CAROLINA_TYRRELL,1028.580438
UNION,NORTH CAROLINA,37179,NORTH CAROLINA_UNION,633.321188
VANCE,NORTH CAROLINA,37181,NORTH CAROLINA_VANCE,637.761447
WAKE,NORTH CAROLINA,37183,NORTH CAROLINA_WAKE,718.831795
WARREN,NORTH CAROLINA,37185,NORTH CAROLINA_WARREN,633.926822
WASHINGTON,NORTH CAROLINA,37187,NORTH CAROLINA_WASHINGTON,886.085341
WATAUGA,NORTH CAROLINA,37189,NORTH CAROLINA_WATAUGA,957.935302
WAYNE,NORTH CAROLINA,37191,NORTH CAROLINA_WAYNE,794.269023
WILKES,NORTH CAROLINA,37193,NORTH CAROLINA_WILKES,777.836413
WILSON,NORTH CAROLINA,37195,NORTH CAROLINA_WILSON,767.170515
YADKIN,NORTH CAROLINA,37197,NORTH CAROLINA_YADKIN,684.642718
YANCEY,NORTH CAROLINA,37199,NORTH CAROLINA_YANCEY,946.167031
ADAMS,NORTH DAKOTA,38001,NORTH DAKOTA_ADAMS,482.458488
BARNES,NORTH DAKOTA,38003,NORTH DAKOTA_BARNES,644.885331
BENSON,NORTH DAKOTA,38005,NORTH DAKOTA_BENSON,577.269108
BILLINGS,NORTH DAKOTA,38007,NORTH DAKOTA_BILLINGS,357.23831
BOTTINEAU,NORTH DAKOTA,38009,NORTH DAKOTA_BOTTINEAU,625.649882
BOWMAN,NORTH DAKOTA,38011,NORTH DAKOTA_BOWMAN,445.508421
BURKE,NORTH DAKOTA,38013,NORTH DAKOTA_BURKE,566.625292
BURLEIGH,NORTH DAKOTA,38015,NORTH DAKOTA_BURLEIGH,457.263413
CASS,NORTH DAKOTA,38017,NORTH DAKOTA_CASS,694.167494
CAVALIER,NORTH DAKOTA,38019,NORTH DAKOTA_CAVALIER,663.423315
DICKEY,NORTH DAKOTA,38021,NORTH DAKOTA_DICKEY,531.490848
DIVIDE,NORTH DAKOTA,38023,NORTH DAKOTA_DIVIDE,518.607246
DUNN,NORTH DAKOTA,38025,NORTH DAKOTA_DUNN,430.582872
EDDY,NORTH DAKOTA,38027,NORTH DAKOTA_EDDY,504.714212
EMMONS,NORTH DAKOTA,38029,NORTH DAKOTA_EMMONS,454.360234
FOSTER,NORTH DAKOTA,38031,NORTH DAKOTA_FOSTER,626.223729
GOLDEN VALLEY,NORTH DAKOTA,38033,NORTH DAKOTA_GOLDEN VALLEY,397.204515
GRAND FORKS,NORTH DAKOTA,38035,NORTH DAKOTA_GRAND FORKS,667.547069
GRANT,NORTH DAKOTA,38037,NORTH DAKOTA_GRANT,452.93169
GRIGGS,NORTH DAKOTA,38039,NORTH DAKOTA_GRIGGS,586.335272
HETTINGER,NORTH DAKOTA,38041,NORTH DAKOTA_HETTINGER,530.972989
KIDDER,NORTH DAKOTA,38043,NORTH DAKOTA_KIDDER,445.247898
LA MOURE,NORTH DAKOTA,38045,NORTH DAKOTA_LA MOURE,597.866942
LOGAN,NORTH DAKOTA,38047,NORTH DAKOTA_LOGAN,470.861251
MCHENRY,NORTH DAKOTA,38049,NORTH DAKOTA_MCHENRY,509.210121
MCINTOSH,NORTH DAKOTA,38051,NORTH DAKOTA_MCINTOSH,486.800254
MCKENZIE,NORTH DAKOTA,38053,NORTH DAKOTA_MCKENZIE,367.872975
MCLEAN,NORTH DAKOTA,38055,NORTH DAKOTA_MCLEAN,569.00363
MERCER,NORTH DAKOTA,38057,NORTH DAKOTA_MERCER,475.751849
MORTON,NORTH DAKOTA,38059,NORTH DAKOTA_MORTON,479.350255
MOUNTRAIL,NORTH DAKOTA,38061,NORTH DAKOTA_MOUNTRAIL,502.94228
NELSON,NORTH DAKOTA,38063,NORTH DAKOTA_NELSON,563.194234
OLIVER,NORTH DAKOTA,38065,NORTH DAKOTA_OLIVER,501.321271
PEMBINA,NORTH DAKOTA,38067,NORTH DAKOTA_PEMBINA,668.842926
PIERCE,NORTH DAKOTA,38069,NORTH DAKOTA_PIERCE,559.620907
RAMSEY,NORTH DAKOTA,38071,NORTH DAKOTA_RAMSEY,610.4441
RANSOM,NORTH DAKOTA,38073,NORTH DAKOTA_RANSOM,576.94264
RENVILLE,NORTH DAKOTA,38075,NORTH DAKOTA_RENVILLE,643.738336
RICHLAND,NORTH DAKOTA,38077,NORTH DAKOTA_RICHLAND,676.875737
ROLETTE,NORTH DAKOTA,38079,NORTH DAKOTA_ROLETTE,627.410639
SARGENT,NORTH DAKOTA,38081,NORTH DAKOTA_SARGENT,633.332083
SHERIDAN,NORTH DAKOTA,38083,NORTH DAKOTA_SHERIDAN,482.985853
SIOUX,NORTH DAKOTA,38085,NORTH DAKOTA_SIOUX,391.391942
SLOPE,NORTH DAKOTA,38087,NORTH DAKOTA_SLOPE,428.259789
STARK,NORTH DAKOTA,38089,NORTH DAKOTA_STARK,497.405593
STEELE,NORTH DAKOTA,38091,NORTH DAKOTA_STEELE,680.087574
STUTSMAN,NORTH DAKOTA,38093,NORTH DAKOTA_STUTSMAN,554.92582
TOWNER,NORTH DAKOTA,38095,NORTH DAKOTA_TOWNER,641.755326
TRAILL,NORTH DAKOTA,38097,NORTH DAKOTA_TRAILL,703.593401
WALSH,NORTH DAKOTA,38099,NORTH DAKOTA_WALSH,613.38785
WARD,NORTH DAKOTA,38101,NORTH DAKOTA_WARD,610.323973
WELLS,NORTH DAKOTA,38103,NORTH DAKOTA_WELLS,579.272533
WILLIAMS,NORTH DAKOTA,38105,NORTH DAKOTA_WILLIAMS,473.365857
ADAMS,OHIO,39001,OHIO_ADAMS,723.634845
ALLEN,OHIO,39003,OHIO_ALLEN,791.954632
ASHLAND,OHIO,39005,OHIO_ASHLAND,827.612715
ASHTABULA,OHIO,39007,OHIO_ASHTABULA,821.117481
ATHENS,OHIO,39009,OHIO_ATHENS,769.154925
AUGLAIZE,OHIO,39011,OHIO_AUGLAIZE,817.609013
BELMONT,OHIO,39013,OHIO_BELMONT,732.469547
BROWN,OHIO,39015,OHIO_BROWN,797.41954
BUTLER,OHIO,39017,OHIO_BUTLER,676.16908
CARROLL,OHIO,39019,OHIO_CARROLL,749.152113
CHAMPAIGN,OHIO,39021,OHIO_CHAMPAIGN,828.891243
CLARK,OHIO,39023,OHIO_CLARK,846.35109
CLERMONT,OHIO,39025,OHIO_CLERMONT,789.591297
CLINTON,OHIO,39027,OHIO_CLINTON,877.353109
COLUMBIANA,OHIO,39029,OHIO_COLUMBIANA,735.977744
COSHOCTON,OHIO,39031,OHIO_COSHOCTON,785.480736
CRAWFORD,OHIO,39033,OHIO_CRAWFORD,814.569255
CUYAHOGA,OHIO,39035,OHIO_CUYAHOGA,780.821459
DARKE,OHIO,39037,OHIO_DARKE,836.174355
DEFIANCE,OHIO,39039,OHIO_DEFIANCE,782.873863
DELAWARE,OHIO,39041,OHIO_DELAWARE,777.707094
ERIE,OHIO,39043,OHIO_ERIE,1001.277244
FAIRFIELD,OHIO,39045,OHIO_FAIRFIELD,821.888541
FAYETTE,OHIO,39047,OHIO_FAYETTE,879.197401
FRANKLIN,OHIO,39049,OHIO_FRANKLIN,802.71331
FULTON,OHIO,39051,OHIO_FULTON,809.493309
GALLIA,OHIO,39053,OHIO_GALLIA,738.070411
GEAUGA,OHIO,39055,OHIO_GEAUGA,825.885642
GREENE,OHIO,39057,OHIO_GREENE,845.673718
GUERNSEY,OHIO,39059,OHIO_GUERNSEY,747.726923
HAMILTON,OHIO,39061,OHIO_HAMILTON,743.289957
HANCOCK,OHIO,39063,OHIO_HANCOCK,790.099422
HARDIN,OHIO,39065,OHIO_HARDIN,789.461055
HARRISON,OHIO,39067,OHIO_HARRISON,751.485205
HENRY,OHIO,39069,OHIO_HENRY,788.624604
HIGHLAND,OHIO,39071,OHIO_HIGHLAND,817.913537
HOCKING,OHIO,39073,OHIO_HOCKING,826.512505
HOLMES,OHIO,39075,OHIO_HOLMES,801.707547
HURON,OHIO,39077,OHIO_HURON,933.096264
JACKSON,OHIO,39079,OHIO_JACKSON,785.610118
JEFFERSON,OHIO,39081,OHIO_JEFFERSON,767.889252
KNOX,OHIO,39083,OHIO_KNOX,820.901585
